transactionid,cardid,AmountRange,id_2,id_19,id_20,id_30,id_31,id_33,deviceType,deviceinfo,productcd,card4,card6,addr1,addr2,dist1,dist2,P_emailDomain,R_emailDomain,isFraud
3122211,12544-321-150-226,"(116.5 - 160.5]","(426782 - +inf)","(175.5 - 252.5]","(-inf - 214.5]","Windows 10","edge 16.0",id_33Null,desktop,Windows,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(6.5 - 7.5]",P_yahoo.com,R_live.com,FALSE
3122213,12544-321-150-226,"(116.5 - 160.5]","(426782 - +inf)","(175.5 - 252.5]","(-inf - 214.5]","Windows 10","edge 16.0",id_33Null,desktop,Windows,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(6.5 - 7.5]",P_yahoo.com,R_live.com,FALSE
3122218,12544-321-150-226,"(116.5 - 160.5]","(112122 - 141357.5]","(175.5 - 252.5]","(-inf - 214.5]","Windows 10","edge 16.0",id_33Null,desktop,Windows,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(6.5 - 7.5]",P_yahoo.com,R_live.com,FALSE
3122239,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(427.5 - 542.5]","(416 - 506.5]","Windows 10","chrome 60.0",1920x1080,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3127187,12544-321-150-226,"(49.5 - 58.5]","(38911.5 - 63489.5]","(427.5 - 542.5]","(-inf - 214.5]",Linux,"chrome 63.0",id_33Null,desktop,deviceInfoNull,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_yahoo.com,FALSE
3127831,12544-321-150-226,"(49.5 - 58.5]","(112122 - 141357.5]","(427.5 - 542.5]","(596.5 - +inf)","Windows 7","chrome 63.0",1920x1080,desktop,Windows,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3127835,12544-321-150-226,"(49.5 - 58.5]","(176963 - 224296.5]","(427.5 - 542.5]","(596.5 - +inf)","Windows 7","chrome 63.0",1920x1080,desktop,Windows,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3130132,12544-321-150-226,"(-inf - 26.5]","(38911.5 - 63489.5]","(316.5 - 383.5]","(507.5 - 549.5]","iOS 11.1.2","mobile safari 11.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_emailDomainNull,FALSE
3130346,12544-321-150-226,"(279.5 - +inf)","(141357.5 - 176963]","(-inf - 175.5]","(507.5 - 549.5]","iOS 11.1.2","mobile safari 11.0",1136x640,mobile,"iOS Device",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,TRUE
3130652,12544-321-150-226,"(36.5 - 49.5]","(141357.5 - 176963]","(266.5 - 316.5]","(-inf - 214.5]","iOS 11.1.2","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_emailDomainNull,FALSE
3131945,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(175.5 - 252.5]","(-inf - 214.5]","Windows 8.1","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(6.5 - 7.5]",P_emailDomainNull,R_yahoo.com,FALSE
3132107,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(175.5 - 252.5]","(214.5 - 304.5]","Windows 10","chrome 63.0",1920x1080,desktop,Windows,H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_gmail.com,FALSE
3133357,12544-321-150-226,"(49.5 - 58.5]","(-inf - 38911.5]","(-inf - 175.5]","(507.5 - 549.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_yahoo.com,FALSE
3136057,12544-321-150-226,"(-inf - 26.5]","(176963 - 224296.5]","(266.5 - 316.5]","(214.5 - 304.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3136611,12544-321-150-226,"(49.5 - 58.5]","(141357.5 - 176963]","(175.5 - 252.5]","(326 - 416]","iOS 11.2.1","mobile safari 11.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_comcast.net,R_comcast.net,FALSE
3136619,12544-321-150-226,"(49.5 - 58.5]","(63489.5 - 87347]","(175.5 - 252.5]","(326 - 416]","iOS 11.2.1","mobile safari 11.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_comcast.net,R_comcast.net,FALSE
3139432,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(175.5 - 252.5]","(-inf - 214.5]","Windows 8.1","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(6.5 - 7.5]",P_emailDomainNull,R_yahoo.com,FALSE
3142070,12544-321-150-226,"(49.5 - 58.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3142670,12544-321-150-226,"(49.5 - 58.5]","(38911.5 - 63489.5]","(427.5 - 542.5]","(214.5 - 304.5]","Windows 10","firefox 57.0",1920x1080,desktop,Windows,R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,"(0.5 - 6.5]",P_gmail.com,R_gmail.com,FALSE
3142671,12544-321-150-226,"(49.5 - 58.5]","(63489.5 - 87347]","(427.5 - 542.5]","(214.5 - 304.5]","Windows 10","firefox 57.0",1920x1080,desktop,Windows,R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,"(0.5 - 6.5]",P_gmail.com,R_gmail.com,FALSE
3152510,12544-321-150-226,"(116.5 - 160.5]","(-inf - 38911.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 7","chrome 63.0",1920x1080,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3153588,12544-321-150-226,"(58.5 - 75.5]","(87347 - 112122]","(542.5 - +inf)","(416 - 506.5]","Windows 10","edge 15.0",1366x768,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_cox.net,R_cox.net,FALSE
3154280,12544-321-150-226,"(75.5 - 100.5]","(38911.5 - 63489.5]","(383.5 - 416.5]","(-inf - 214.5]","Windows 7","chrome 63.0",1600x900,desktop,Windows,H,visa,debit,"(204.5 - 264.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_emailDomainNull,FALSE
3154504,12544-321-150-226,"(75.5 - 100.5]","(87347 - 112122]","(383.5 - 416.5]","(-inf - 214.5]","Windows 10","chrome 63.0",1920x1080,desktop,Windows,R,visa,debit,"(204.5 - 264.5]","(86.5 - 87.5]",dist1Null,"(0.5 - 6.5]",P_aol.com,R_anonymous.com,FALSE
3154567,12544-321-150-226,"(75.5 - 100.5]","(-inf - 38911.5]","(383.5 - 416.5]","(-inf - 214.5]","Windows 10","chrome 63.0",1920x1080,desktop,Windows,R,visa,debit,"(204.5 - 264.5]","(86.5 - 87.5]",dist1Null,"(0.5 - 6.5]",P_aol.com,R_anonymous.com,FALSE
3154982,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(316.5 - 383.5]","(416 - 506.5]","Windows 10","firefox 57.0",1280x1024,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(626.5 - +inf)",P_emailDomainNull,R_gmail.com,FALSE
3155528,12544-321-150-226,"(49.5 - 58.5]","(38911.5 - 63489.5]","(427.5 - 542.5]","(214.5 - 304.5]","iOS 10.3.3","mobile safari 10.0",2208x1242,mobile,"iOS Device",R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3156941,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(-inf - 175.5]","(416 - 506.5]",Linux,"chrome 63.0",id_33Null,desktop,deviceInfoNull,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3159524,12544-321-150-226,"(-inf - 26.5]","(87347 - 112122]","(-inf - 175.5]","(326 - 416]","Windows 8.1","chrome 63.0",1366x768,desktop,Windows,H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_hotmail.com,FALSE
3163653,12544-321-150-226,"(-inf - 26.5]","(176963 - 224296.5]","(175.5 - 252.5]","(-inf - 214.5]","Windows 8.1","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(6.5 - 7.5]",P_emailDomainNull,R_yahoo.com,FALSE
3163927,12544-321-150-226,"(-inf - 26.5]","(112122 - 141357.5]","(542.5 - +inf)","(416 - 506.5]","iOS 11.2.2","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3164004,12544-321-150-226,"(49.5 - 58.5]","(63489.5 - 87347]","(316.5 - 383.5]","(507.5 - 549.5]","iOS 11.2.2","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_gmail.com,FALSE
3164736,12544-321-150-226,"(49.5 - 58.5]","(63489.5 - 87347]","(-inf - 175.5]","(507.5 - 549.5]","iOS 11.2.2","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_gmail.com,FALSE
3166196,12544-321-150-226,"(36.5 - 49.5]","(-inf - 38911.5]","(266.5 - 316.5]","(326 - 416]","iOS 11.2.1","mobile safari 11.0",1334x750,mobile,"iOS Device",S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_hotmail.com,FALSE
3166506,12544-321-150-226,"(75.5 - 100.5]","(176963 - 224296.5]","(383.5 - 416.5]","(-inf - 214.5]","Windows 7","chrome 58.0",1600x900,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_gmail.com,FALSE
3166589,12544-321-150-226,"(36.5 - 49.5]","(-inf - 38911.5]","(266.5 - 316.5]","(326 - 416]","iOS 11.2.1","mobile safari 11.0",1334x750,mobile,"iOS Device",S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_hotmail.com,FALSE
3166666,12544-321-150-226,"(75.5 - 100.5]","(112122 - 141357.5]","(175.5 - 252.5]","(-inf - 214.5]",id_30Null,"ie 11.0 for desktop",id_33Null,desktop,rv:11.0,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_gmail.com,FALSE
3166667,12544-321-150-226,"(75.5 - 100.5]","(176963 - 224296.5]","(175.5 - 252.5]","(-inf - 214.5]",id_30Null,"ie 11.0 for desktop",id_33Null,desktop,rv:11.0,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_gmail.com,FALSE
3167102,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(175.5 - 252.5]","(-inf - 214.5]","Windows 8.1","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(6.5 - 7.5]",P_emailDomainNull,R_yahoo.com,FALSE
3169050,12544-321-150-226,"(-inf - 26.5]","(38911.5 - 63489.5]","(542.5 - +inf)","(416 - 506.5]","Windows 10","chrome 63.0",1920x1080,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(66.5 - 132.5]",P_emailDomainNull,R_gmail.com,FALSE
3169795,12544-321-150-226,"(-inf - 26.5]","(224296.5 - 296641]","(416.5 - 427.5]","(506.5 - 507.5]",id_30Null,"android browser 4.0",id_33Null,mobile,es-mx,C,visa,debit,"(290.5 - 291.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_aol.com,R_aol.com,TRUE
3172387,12544-321-150-226,"(-inf - 26.5]","(112122 - 141357.5]","(175.5 - 252.5]","(-inf - 214.5]","Windows 8.1","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(6.5 - 7.5]",P_emailDomainNull,R_yahoo.com,FALSE
3173229,12544-321-150-226,"(-inf - 26.5]","(426782 - +inf)","(-inf - 175.5]","(507.5 - 549.5]","iOS 11.2.1","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3174956,12544-321-150-226,"(-inf - 26.5]","(112122 - 141357.5]","(427.5 - 542.5]","(416 - 506.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,FALSE
3175182,12544-321-150-226,"(-inf - 26.5]","(38911.5 - 63489.5]","(383.5 - 416.5]","(507.5 - 549.5]","Windows 7","chrome 63.0",1366x768,desktop,Windows,H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3176937,12544-321-150-226,"(116.5 - 160.5]","(63489.5 - 87347]","(427.5 - 542.5]","(326 - 416]","iOS 11.2.1","mobile safari 11.0",1334x750,mobile,"iOS Device",R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3180777,12544-321-150-226,"(49.5 - 58.5]","(38911.5 - 63489.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 7","chrome 63.0",1920x1080,desktop,Windows,H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_windstream.net,R_yahoo.com,FALSE
3182110,12544-321-150-226,"(49.5 - 58.5]","(141357.5 - 176963]","(542.5 - +inf)","(416 - 506.5]","iOS 11.0.3","mobile safari 11.0",1334x750,mobile,"iOS Device",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_gmail.com,FALSE
3182732,12544-321-150-226,"(-inf - 26.5]","(87347 - 112122]","(175.5 - 252.5]","(-inf - 214.5]","Windows 8.1","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(6.5 - 7.5]",P_emailDomainNull,R_yahoo.com,FALSE
3182976,12544-321-150-226,"(116.5 - 160.5]","(176963 - 224296.5]","(316.5 - 383.5]","(416 - 506.5]","iOS 11.2.2","mobile safari generic",1136x640,mobile,"iOS Device",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_hotmail.com,R_gmail.com,FALSE
3182980,12544-321-150-226,"(116.5 - 160.5]","(224296.5 - 296641]","(316.5 - 383.5]","(416 - 506.5]","iOS 11.2.2","mobile safari generic",1136x640,mobile,"iOS Device",R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_hotmail.com,R_gmail.com,FALSE
3183561,12544-321-150-226,"(75.5 - 100.5]","(-inf - 38911.5]","(175.5 - 252.5]","(416 - 506.5]","Mac OS X 10.11","firefox 57.0",1440x900,desktop,rv:57.0,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(66.5 - 132.5]",P_emailDomainNull,R_anonymous.com,FALSE
3183609,12544-321-150-226,"(75.5 - 100.5]","(112122 - 141357.5]","(316.5 - 383.5]","(-inf - 214.5]","Android 7.1.1","samsung browser 6.2",id_33Null,mobile,"SAMSUNG SM-N950U Build/NMF26X",H,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_emailDomainNull,FALSE
3186626,12544-321-150-226,"(-inf - 26.5]","(87347 - 112122]","(175.5 - 252.5]","(326 - 416]","Windows 10","firefox 57.0",1920x1080,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_aol.com,FALSE
3186667,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(427.5 - 542.5]","(-inf - 214.5]","Mac OS X 10_11_6","chrome 62.0",1440x900,desktop,MacOS,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3187313,12544-321-150-226,"(75.5 - 100.5]","(296641 - 426782]","(175.5 - 252.5]","(416 - 506.5]","iOS 11.2.2","mobile safari 11.0",1136x640,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3187979,12544-321-150-226,"(49.5 - 58.5]","(38911.5 - 63489.5]","(542.5 - +inf)","(214.5 - 304.5]","Mac OS X 10_13_1","safari generic",1280x800,desktop,MacOS,H,visa,debit,"(204.5 - 264.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_emailDomainNull,FALSE
3188003,12544-321-150-226,"(75.5 - 100.5]","(87347 - 112122]","(383.5 - 416.5]","(214.5 - 304.5]","Windows 10","chrome 63.0",2736x1824,desktop,Windows,R,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3191481,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(427.5 - 542.5]","(416 - 506.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(626.5 - +inf)",P_emailDomainNull,R_gmail.com,FALSE
3193518,12544-321-150-226,"(49.5 - 58.5]","(87347 - 112122]","(427.5 - 542.5]","(-inf - 214.5]","Windows 7","ie 11.0 for desktop",id_33Null,desktop,Trident/7.0,S,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_anonymous.com,FALSE
3195059,12544-321-150-226,"(279.5 - +inf)","(112122 - 141357.5]","(-inf - 175.5]","(214.5 - 304.5]","iOS 11.2.2","mobile safari 11.0",2048x1536,mobile,"iOS Device",H,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_netzero.com,R_gmail.com,FALSE
3195318,12544-321-150-226,"(-inf - 26.5]","(63489.5 - 87347]","(175.5 - 252.5]","(-inf - 214.5]","Windows 8.1","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,"(6.5 - 7.5]",P_emailDomainNull,R_yahoo.com,FALSE
3195359,12544-321-150-226,"(75.5 - 100.5]","(38911.5 - 63489.5]","(427.5 - 542.5]","(596.5 - +inf)","Windows 10","chrome 63.0",1920x1080,desktop,Windows,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,"(377.5 - 626.5]",P_msn.com,R_gmail.com,FALSE
3195490,12544-321-150-226,"(26.5 - 36.5]","(63489.5 - 87347]","(383.5 - 416.5]","(416 - 506.5]","Windows 7","ie 11.0 for desktop",1920x1080,desktop,rv:11.0,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(66.5 - 132.5]",P_emailDomainNull,R_gmail.com,FALSE
3195492,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(542.5 - +inf)","(-inf - 214.5]","Windows 7","chrome 63.0",1600x900,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3195493,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(542.5 - +inf)","(-inf - 214.5]","Windows 7","chrome 63.0",1600x900,desktop,Windows,S,visa,debit,"(452.5 - +inf)","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3197783,12544-321-150-226,"(160.5 - 279.5]","(141357.5 - 176963]","(175.5 - 252.5]","(-inf - 214.5]","Windows 7","ie 11.0 for desktop",1366x768,desktop,rv:11.0,R,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_anonymous.com,R_anonymous.com,FALSE
3197977,12544-321-150-226,"(49.5 - 58.5]","(87347 - 112122]","(175.5 - 252.5]","(416 - 506.5]","Windows 10","chrome 63.0",id_33Null,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3202832,12544-321-150-226,"(-inf - 26.5]","(38911.5 - 63489.5]","(175.5 - 252.5]","(326 - 416]","Windows 10","chrome 63.0",1600x900,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3203002,12544-321-150-226,"(75.5 - 100.5]","(224296.5 - 296641]","(316.5 - 383.5]","(507.5 - 549.5]","Windows Vista","firefox 52.0",1280x800,desktop,Windows,R,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3205954,12544-321-150-226,"(26.5 - 36.5]","(38911.5 - 63489.5]","(266.5 - 316.5]","(326 - 416]",Android,"samsung browser 6.2",1920x1080,mobile,deviceInfoNull,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3205957,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(266.5 - 316.5]","(326 - 416]",Android,"samsung browser 6.2",1920x1080,mobile,deviceInfoNull,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3205959,12544-321-150-226,"(26.5 - 36.5]","(-inf - 38911.5]","(266.5 - 316.5]","(326 - 416]",Android,"samsung browser 6.2",1920x1080,mobile,deviceInfoNull,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3205962,12544-321-150-226,"(26.5 - 36.5]","(38911.5 - 63489.5]","(266.5 - 316.5]","(326 - 416]",Android,"samsung browser 6.2",1920x1080,mobile,deviceInfoNull,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3205963,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(266.5 - 316.5]","(326 - 416]",Android,"samsung browser 6.2",1920x1080,mobile,deviceInfoNull,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3205967,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(266.5 - 316.5]","(326 - 416]",Android,"samsung browser 6.2",1920x1080,mobile,deviceInfoNull,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3205973,12544-321-150-226,"(-inf - 26.5]","(-inf - 38911.5]","(266.5 - 316.5]","(326 - 416]",Android,"samsung browser 6.2",1920x1080,mobile,deviceInfoNull,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3209765,12544-321-150-226,"(-inf - 26.5]","(87347 - 112122]","(383.5 - 416.5]","(416 - 506.5]","Mac OS X 10_11_6","chrome 63.0",1440x900,desktop,MacOS,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3210919,12544-321-150-226,"(36.5 - 49.5]","(224296.5 - 296641]","(-inf - 175.5]","(507.5 - 549.5]","iOS 11.2.2","mobile safari 11.0",1334x750,mobile,"iOS Device",H,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_yahoo.com,R_yahoo.com,FALSE
3212349,12544-321-150-226,"(-inf - 26.5]","(38911.5 - 63489.5]","(175.5 - 252.5]","(326 - 416]","Windows 10","chrome 63.0",1600x900,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3215294,12544-321-150-226,"(36.5 - 49.5]","(63489.5 - 87347]","(427.5 - 542.5]","(-inf - 214.5]","Windows 10","chrome 63.0",1680x1050,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_anonymous.com,FALSE
3216955,12544-321-150-226,"(75.5 - 100.5]","(63489.5 - 87347]","(383.5 - 416.5]","(507.5 - 549.5]","Windows 7","ie 11.0 for desktop",id_33Null,desktop,Trident/7.0,R,visa,debit,"(181.5 - 204.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_anonymous.com,FALSE
3217524,12544-321-150-226,"(75.5 - 100.5]","(87347 - 112122]","(316.5 - 383.5]","(416 - 506.5]","iOS 11.1.1","mobile safari 11.0",2208x1242,mobile,"iOS Device",H,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_aol.com,R_aol.com,FALSE
3217758,12544-321-150-226,"(-inf - 26.5]","(38911.5 - 63489.5]","(427.5 - 542.5]","(416 - 506.5]","Windows 10","chrome 63.0",1366x768,desktop,Windows,S,visa,debit,"(325.5 - 337.5]","(86.5 - 87.5]",dist1Null,"(626.5 - +inf)",P_emailDomainNull,R_gmail.com,FALSE
3221273,12544-321-150-226,"(-inf - 26.5]","(112122 - 141357.5]","(427.5 - 542.5]","(-inf - 214.5]","Windows 7","firefox 52.0",1600x900,desktop,Windows,S,visa,debit,"(337.5 - 452.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_emailDomainNull,R_gmail.com,FALSE
3223365,12544-321-150-226,"(-inf - 26.5]","(296641 - 426782]","(416.5 - 427.5]","(507.5 - 549.5]",id_30Null,"chrome 63.0 for android",id_33Null,mobile,"LG-X240 Build/MRA58K",C,visa,debit,"(290.5 - 291.5]","(86.5 - 87.5]",dist1Null,dist2Null,P_gmail.com,R_gmail.com,TRUE
